year,region1,region2,industry1,industry2,amount
2019,IN,PL,CROPS,BRICK,0.01
2019,IN,AU,RADIO,BASIC,0.01
2019,IN,WA,LUBRI,FINAN,0.01
2019,IN,KR,COPP1,DIST1,0.01
2019,IN,HR,BUSIN,HOTEL,0.01
2019,IN,ID,RADIO,GASDI,0.01
2019,IN,NL,TRANS,RADIO,0.01
2019,IN,FR,EDUCA,MOTO1,0.01
2019,IN,NL,VEGE1,PULP5,0.01
2019,IN,CZ,COMPU,RESEA,0.01
2019,IN,AT,SEACO,BEVER,0.01
2019,IN,DE,PUBLI,WOODW,0.01
2019,IN,WL,LEAD1,BIOGA,0.01
2019,IN,LU,CEREA,RAWMI,0.01
2019,IN,JP,PUBLI,HOTEL,0.01
2019,IN,WM,NONF1,RESEA,0.01
2019,IN,CH,RUBBE,PREC1,0.01
2019,IN,PT,NONME,FURNI,0.01
2019,IN,ES,RETA1,CONST,0.01
2019,IN,RU,AUXIL,BEVER,0.01
2019,IN,ES,CERAM,FABRI,0.01
2019,IN,WM,CEREA,TEXT2,0.01
2019,IN,WA,SALEM,CERAM,0.01
2019,IN,ES,FOOD5,PROCE,0.01
2019,IN,WF,PFERT,RUBBE,0.01
2019,IN,DK,FABRI,WASTE,0.01
2019,IN,JP,NONME,PAPE1,0.01
2019,IN,PL,MEDIC,RESEA,0.01
2019,IN,AT,GLASS,STEAM,0.01
2019,IN,GR,TEXTI,NONF1,0.01
2019,IN,WM,MEATC,AIRTR,0.01
2019,IN,AT,SUPPO,RESEA,0.01
2019,IN,EE,PAPER,RETA1,0.01
2019,IN,JP,WHOLE,INTER,0.01
2019,IN,MX,PAPER,AUXIL,0.01
2019,IN,DE,WOODW,LANDT,0.01
2019,IN,JP,WOODW,PUBLI,0.01
2019,IN,SK,CHEM1,SALEM,0.01
2019,IN,WF,FISH5,PULP5,0.01
2019,IN,NL,WOODW,CEMEN,0.01
2019,IN,CZ,RUBBE,NFERT,0.01
2019,IN,BE,FISH5,REFI1,0.01
2019,IN,DE,MOTOR,HOTEL,0.01
2019,IN,CN,FISH5,ELEC1,0.01
2019,IN,LU,ELECT,SUPPO,0.01
2019,IN,IT,COMPU,PLAST,0.01
2019,IN,SK,LEAD1,MOTOR,0.01
2019,IN,PT,BASIC,ELEC2,0.01
2019,IN,AU,PLAST,MEDIC,0.01
2019,IN,DE,MEDIC,SECO9,0.01
2019,IN,HR,WHOLE,HOTEL,0.01
2019,IN,SI,FURNI,SUPPO,0.01
2019,IN,US,NONF1,PUBLI,0.01
2019,IN,CZ,CHEM1,MEATA,0.01
2019,IN,JP,LEAD1,PRINT,0.01
2019,IN,ZA,CROPS,ALUM1,0.01
2019,IN,TR,FURNI,CHEMI,0.01
2019,IN,PT,MEDIC,WOODW,0.01
2019,IN,CA,RADIO,PUBLI,0.01
2019,IN,ES,AIRTR,TRANS,0.01
2019,IN,HU,RADIO,ELEC2,0.01
2019,IN,WM,MEAT1,WHOLE,0.01
2019,IN,US,PUBLI,CRUDE,0.01
2019,IN,AT,POSTT,FINAN,0.01
2019,IN,PL,GLASS,COPP1,0.01
2019,IN,GB,ELECT,CEREA,0.01
2019,IN,FR,VEGE1,MACHI,0.01
2019,IN,WF,CERAM,BEVER,0.01
2019,IN,IT,BIODI,WHOLE,0.01
2019,IN,WF,PREC1,RESEA,0.01
2019,IN,CA,GLASS,ELECT,0.01
2019,IN,FI,SEACO,NONF1,0.01
2019,IN,TR,ALUM1,SECO9,0.01
2019,IN,CA,WOODW,NONFE,0.01
2019,IN,PL,VEGE1,POULT,0.01
2019,IN,NO,PAPER,VEGET,0.01
2019,IN,US,BUSIN,LEATH,0.01
2019,IN,DE,OILSE,MEDIC,0.01
2019,IN,WF,WEARI,MOTOR,0.01
2019,IN,TR,GLASS,STONE,0.01
2019,IN,DE,RAILW,LANDT,0.01
2019,IN,NL,LEATH,ELECT,0.01
2019,IN,CY,PAPER,COMPU,0.01
2019,IN,WM,MEDIC,GLASS,0.01
2019,IN,WE,CERAM,ELECT,0.01
2019,IN,WA,IRONO,93197,0.01
2019,IN,WA,TRAN2,RECRE,0.01
2019,IN,RU,PRINT,MACHI,0.01
2019,IN,FR,WHOLE,NFERT,0.01
2019,IN,ZA,FURNI,ALUM1,0.01
2019,IN,RU,FOOD5,PAPER,0.01
2019,IN,HU,SUPPO,WHOLE,0.01
2019,IN,WA,CEREA,COKEO,0.01
2019,IN,WA,CERAM,NONME,0.01
2019,IN,NL,FOOD5,LEAD1,0.01
2019,IN,AT,MOTO1,REALE,0.01
2019,IN,GB,CONST,FOOD2,0.01
2019,IN,AU,COPP1,MEDIC,0.01
2019,IN,PL,WEARI,AUXIL,0.01
2019,IN,SE,TEXTI,MEAT1,0.01
2019,IN,IE,COMPU,FINAN,0.01
2019,IN,NL,NAPHT,FOUND,0.01
2019,IN,WM,CERAM,RAWMI,0.01
2019,IN,CA,BASIC,WEARI,0.01
2019,IN,WA,LIQUE,ELEC8,0.01
2019,IN,SI,PRINT,RUBBE,0.01
2019,IN,PL,FURNI,PULP5,0.01
2019,IN,WM,VEGET,PETRO,0.01
2019,IN,WM,FABRI,ANIMA,0.01
2019,IN,ES,FINAN,GLASS,0.01
2019,IN,ZA,OILSE,RECRE,0.01
2019,IN,CN,PAPER,INLAN,0.01
2019,IN,US,GASDI,MEATC,0.01
2019,IN,TR,BASIC,RESEA,0.01
2019,IN,JP,PUBLI,WHOLE,0.01
2019,IN,DK,SEACO,WOOD1,0.01
2019,IN,KR,CHEM1,IRONO,0.01
2019,IN,WF,MOTO1,CEMEN,0.01
2019,IN,MX,CHEM1,MEATP,0.01
2019,IN,BE,TEXTI,DAIRY,0.01
2019,IN,CN,TEXTI,PATEN,0.01
2019,IN,WE,ELECT,VEGET,0.01
2019,IN,SE,RUBBE,SANDC,0.01
2019,IN,HR,NONME,COPP1,0.01
2019,IN,AU,MOTO1,COMPU,0.01
2019,IN,WE,FINAN,ELECT,0.01
2019,IN,DK,FISH5,RETA1,0.01
2019,IN,WA,FINAN,BITU1,0.01
2019,IN,WF,CEREA,POULT,0.01
2019,IN,WM,ALUMI,MEATA,0.01
2019,IN,CH,MOTO1,CEMEN,0.01
2019,IN,KR,LEAD1,GLASS,0.01
2019,IN,BE,PLAST,DAIRY,0.01
2019,IN,HR,ELECT,TEXTI,0.01
2019,IN,RO,HOTEL,DIST1,0.01
2019,IN,US,MOTO1,WASTE,0.01
2019,IN,IT,AIRTR,RECRE,0.01
2019,IN,FR,ELECT,TEXT1,0.01
2019,IN,FR,HOTEL,TEXT2,0.01
2019,IN,NO,RUBBE,POULT,0.01
2019,IN,WF,HEAVY,ELEC2,0.01
2019,IN,WE,POSTT,MOTOR,0.01
2019,IN,FR,OFFIC,LIQUE,0.01
2019,IN,WL,ANIMA,BIOGA,0.01
2019,IN,TR,KEROS,MEDIC,0.01
2019,IN,SK,FORES,PULP5,0.01
2019,IN,US,NONSP,CHEM1,0.01
2019,IN,IE,REALE,HEALT,0.01
2019,IN,PT,FABRI,CHEM1,0.01
2019,IN,PL,NONF1,ELECT,0.01
2019,IN,AT,FISH5,GLASS,0.01
2019,IN,WM,PETRO,LEADZ,0.01
2019,IN,ES,SUPPO,DISTR,0.01
2019,IN,PT,KEROS,BUSIN,0.01
2019,IN,DE,PLAST,CHEMI,0.01
2019,IN,MX,CHEM1,ELEC1,0.01
2019,IN,BE,SEACO,BIODI,0.01
2019,IN,NO,WEARI,OFFIC,0.01
2019,IN,WA,SALEM,REFI1,0.01
2019,IN,CZ,AIRTR,REALE,0.01
2019,IN,FI,REALE,SUPPO,0.01
2019,IN,BG,CROPS,REALE,0.01
2019,IN,CN,SANDC,PREC1,0.01
2019,IN,AU,MOTOR,INERT,0.01
2019,IN,CA,COPP1,ELEC2,0.01
2019,IN,NL,SUGA1,93197,0.01
2019,IN,SE,COMPU,INSUR,0.01
2019,IN,WA,NATU1,AVIAT,0.01
2019,IN,BE,CROPS,ELEC5,0.01
2019,IN,MX,PAPER,COPP1,0.01
2019,IN,JP,LEATH,PREC1,0.01
2019,IN,WA,FABRI,CATTL,0.01
2019,IN,IT,PAPER,MEAT4,0.01
2019,IN,WE,WHOLE,FORES,0.01
2019,IN,FI,WOODW,TRANS,0.01
2019,IN,WA,IRONO,MOTOR,0.01
2019,IN,WM,CEMEN,LANDT,0.01
2019,IN,NL,SUGA1,WEARI,0.01
2019,IN,RU,ELECT,NAPHT,0.01
2019,IN,WM,CERAM,ANIMA,0.01
2019,IN,CZ,CERAM,FABRI,0.01
2019,IN,SI,FOOD5,CONST,0.01
2019,IN,FR,FISH5,OILHA,0.01
2019,IN,IT,FORES,DAIRY,0.01
2019,IN,PL,SUPPO,FURNI,0.01
2019,IN,BE,CONST,LANDT,0.01
2019,IN,HU,SUPPO,BASIC,0.01
2019,IN,PT,GASDI,FOOD3,0.01
2019,IN,RU,RUBBE,TEXT2,0.01
2019,IN,IT,CERAM,SUPPO,0.01
2019,IN,WF,MEAT4,PIGS9,0.01
2019,IN,GR,PAPER,OFFIC,0.01
2019,IN,TR,RADIO,CROPS,0.01
2019,IN,CY,HOTEL,EDUCA,0.01
2019,IN,RU,INSUR,COMPU,0.01
2019,IN,US,POSTT,PAPE1,0.01
2019,IN,DK,AUXIL,EDUCA,0.01
2019,IN,EE,CROPS,WEARI,0.01
2019,IN,RU,OFFIC,DAIRY,0.01
2019,IN,WA,GLASS,LIGNI,0.01
2019,IN,NL,GLASS,CROPS,0.01
2019,IN,AT,TEXTI,RADIO,0.01
2019,IN,WA,CEREA,TEXTI,0.01
2019,IN,DE,HEAVY,93197,0.01
2019,IN,MX,WOODW,PULP5,0.01
2019,IN,PL,AIRTR,RUBBE,0.01
2019,IN,CN,PETRO,CEMEN,0.01
2019,IN,US,WOODW,WASTE,0.01
2019,IN,AU,WEARI,IRONO,0.01
2019,IN,GR,NONME,RAILW,0.01
2019,IN,NL,POSTT,MOTO1,0.01
2019,IN,AU,RUBBE,SANDC,0.01
2019,IN,US,NONF1,FINAN,0.01
2019,IN,ID,LEATH,POSTT,0.01
2019,IN,CH,LEATH,RETAI,0.01
2019,IN,IT,SALEM,PAPE1,0.01
2019,IN,WM,PFERT,NONF1,0.01
2019,IN,JP,FABRI,FISH5,0.01
2019,IN,WF,KEROS,MEATC,0.01
2019,IN,BG,PRIVA,GASDI,0.01
2019,IN,IT,HEAVY,RUBBE,0.01
2019,IN,WF,KEROS,PFERT,0.01
2019,IN,WA,MOTO1,FISH5,0.01
2019,IN,WL,WEARI,POSTT,0.01
2019,IN,BG,RUBBE,PAPER,0.01
2019,IN,GB,BRICK,HOTEL,0.01
2019,IN,CA,PREC1,WOODW,0.01
2019,IN,AU,LEATH,PETRO,0.01
2019,IN,US,POSTT,BITUM,0.01
2019,IN,WL,FISH5,HEAVY,0.01
2019,IN,KR,NONME,GASDI,0.01
2019,IN,ES,RETA1,CATTL,0.01
2019,IN,GB,MOTO1,AUXIL,0.01
2019,IN,TR,INSUR,WHEAT,0.01
2019,IN,WA,POSTT,TRANS,0.01
2019,IN,IT,REALE,TRAN1,0.01
2019,IN,WM,FORES,NONSP,0.01
2019,IN,MX,MOTO1,FOOD3,0.01
2019,IN,SE,WOODW,FOOD5,0.01
2019,IN,DE,RETAI,PRINT,0.01
2019,IN,WA,WHOLE,MEATA,0.01
2019,IN,PL,NONME,MEATP,0.01
2019,IN,AU,WEARI,SECO9,0.01
2019,IN,BE,WHOLE,PAPE1,0.01
2019,IN,WE,WOODW,AUXIL,0.01
2019,IN,WA,FISHF,MEDIC,0.01
2019,IN,SI,BASIC,NONF1,0.01
2019,IN,KR,VEGE1,ELECT,0.01
2019,IN,CZ,ELECT,OILHA,0.01
2019,IN,RO,ELECT,OILSE,0.01
2019,IN,PL,WEARI,RAILW,0.01
2019,IN,WA,CHEM1,PAPE1,0.01
2019,IN,WA,MOTO1,DAIRY,0.01
2019,IN,GB,COMPU,DAIRY,0.01
2019,IN,FR,OFFIC,PULP5,0.01
2019,IN,US,ELECT,NATU1,0.01
2019,IN,IE,RADIO,ALUM1,0.01
2019,IN,AU,PLAST,HEAVY,0.01
2019,IN,EE,TRANS,PULP5,0.01
2019,IN,MX,GLASS,AIRTR,0.01
2019,IN,PL,COPP1,WHOLE,0.01
2019,IN,AU,LUBRI,LIQUE,0.01
2019,IN,WA,HEAVY,FOOD4,0.01
2019,IN,WF,BITU1,FOOD5,0.01
2019,IN,PT,TEXTI,LANDT,0.01
2019,IN,WA,INLAN,BIOGA,0.01
2019,IN,DE,PUBLI,ELEC5,0.01
2019,IN,KR,LEAD1,NAPHT,0.01
2019,IN,FI,COPP1,REALE,0.01
2019,IN,DE,WEARI,BIODI,0.01
2019,IN,CH,MEDIC,COMPU,0.01
2019,IN,BE,ALUM1,CHEM1,0.01
2019,IN,WA,REFIN,BIOGA,0.01
2019,IN,BE,FISH5,INERT,0.01
2019,IN,WE,KEROS,INSUR,0.01
2019,IN,HR,KEROS,COLLE,0.01
2019,IN,WA,HOTEL,AUXIL,0.01
2019,IN,PT,FURNI,BEVER,0.01
2019,IN,WA,EDUCA,PAPE1,0.01
2019,IN,AT,LEATH,INSUR,0.01
2019,IN,US,CEMEN,TEXTI,0.01
2019,IN,PT,FURNI,RUBBE,0.01
2019,IN,LU,FABRI,MEMBE,0.01
2019,IN,ID,GLASS,BUSIN,0.01
2019,IN,DE,GASDI,MEMBE,0.01
2019,IN,BE,FURNI,WASTE,0.01
2019,IN,NO,FISH5,FURNI,0.01
2019,IN,HU,FURNI,SALEM,0.01
2019,IN,US,FORES,PREC1,0.01
2019,IN,JP,CONST,TRAN2,0.01
2019,IN,JP,RUBBE,NUCLE,0.01
2019,IN,CH,RUBBE,LIQUE,0.01
2019,IN,AU,FABRI,CRUDE,0.01
2019,IN,SE,TRAN2,MEATP,0.01
2019,IN,KR,MOTOR,COKEO,0.01
2019,IN,BE,TOBAC,TOBAC,0.01
2019,IN,CY,FISH5,BEVER,0.01
2019,IN,DE,PFERT,CONST,0.01
2019,IN,IT,RETA1,MEATC,0.01
2019,IN,GB,CERAM,FISH5,0.01
2019,IN,DE,CONST,PAPE4,0.01
2019,IN,US,TEXTI,PIGS9,0.01
2019,IN,WA,ELEC2,COMPU,0.01
2019,IN,ES,WHOLE,PLAS2,0.01
2019,IN,LV,RUBBE,WEARI,0.01
2019,IN,ES,ELECT,BITU1,0.01
2019,IN,PL,RUBBE,LEAD1,0.01
2019,IN,FR,TRANS,PLAS1,0.01
2019,IN,IE,SEACO,WHOLE,0.01
2019,IN,CH,VEGET,VEGET,0.01
2019,IN,GR,FABRI,NONME,0.01
2019,IN,GB,PAPER,RAILW,0.01
2019,IN,IE,GASDI,CEREA,0.01
2019,IN,WL,ELECT,BITU1,0.01
2019,IN,IT,PAPER,FOUND,0.01
2019,IN,NL,POSTT,DIST1,0.01
2019,IN,EE,TEXTI,FORES,0.01
2019,IN,CZ,WEARI,COKIN,0.01
2019,IN,CN,NONME,GASDI,0.01
2019,IN,ES,RUBBE,OILHA,0.01
2019,IN,AT,RETA1,GLASS,0.01
2019,IN,WL,FOOD5,MEMBE,0.01
2019,IN,PL,WHOLE,RETA1,0.01
2019,IN,AT,CERAM,STONE,0.01
2019,IN,CN,ELECT,POULT,0.01
2019,IN,WA,HEAVY,SUBBI,0.01
2019,IN,NO,WEARI,WEARI,0.01
2019,IN,WA,PETRO,MOTO1,0.01
2019,IN,GR,BASIC,LEAD1,0.01
2019,IN,WE,SALEM,CHEM1,0.01
2019,IN,DK,SEACO,INLAN,0.01
2019,IN,TR,MOTO1,MEMBE,0.01
2019,IN,WM,SUGA1,COKE1,0.01
2019,IN,CN,MOTO1,FOUND,0.01
2019,IN,DE,BUSIN,TEXT2,0.01
2019,IN,CA,COPP1,93197,0.01
2019,IN,SI,FORES,WOODW,0.01
2019,IN,WA,ELEC2,REALE,0.01
2019,IN,GB,LEATH,INSUR,0.01
2019,IN,NO,RUBBE,SEACO,0.01
2019,IN,WL,FURNI,PAPE4,0.01
2019,IN,ES,GASDI,FORES,0.01
2019,IN,WE,COMPU,OFFIC,0.01
2019,IN,AU,NONME,FOOD1,0.01
2019,IN,PT,GLASS,RESEA,0.01
2019,IN,EE,VEGE1,BEVER,0.01
2019,IN,SE,TRANS,CONST,0.01
2019,IN,FR,GLASS,BASIC,0.01
2019,IN,FR,NONF1,PLAST,0.01
2019,IN,LV,FOOD5,DAIRY,0.01
2019,IN,FR,CONST,WASTE,0.01
2019,IN,CN,FORES,DIST1,0.01
2019,IN,IT,BKBPE,LANDT,0.01
2019,IN,GB,WHOLE,WEARI,0.01
2019,IN,KR,PRINT,MACHI,0.01
2019,IN,BE,GASDI,FISH5,0.01
2019,IN,CZ,RETA1,COLLE,0.01
2019,IN,PL,MOTO1,VEGET,0.01
2019,IN,WL,CERAM,PRIVA,0.01
2019,IN,JP,COPP1,LEAD1,0.01
2019,IN,MX,CHEM1,SUGA1,0.01
2019,IN,WA,ELEC5,NONF1,0.01
2019,IN,TR,COPP1,TRANS,0.01
2019,IN,BR,COKEO,WHOLE,0.01
2019,IN,PL,MOTO1,AUXIL,0.01
2019,IN,ES,RETA1,OILHA,0.01
2019,IN,MT,WHOLE,RENTI,0.01
2019,IN,NO,MEDIC,MEATC,0.01
2019,IN,GR,GASDI,DISTR,0.01
2019,IN,RO,BASIC,TEXTI,0.01
2019,IN,FR,FOOD5,FISHF,0.01
2019,IN,FI,ELECT,FOOD3,0.01
2019,IN,GB,FORES,ANIMA,0.01
2019,IN,PL,ELECT,MEATC,0.01
2019,IN,AU,OFFIC,BITUM,0.01
2019,IN,IT,MOTOR,MEATC,0.01
2019,IN,WM,GLASS,RETAI,0.01
2019,IN,JP,REALE,TRANS,0.01
2019,IN,GB,SEACO,INSUR,0.01
2019,IN,GR,NONME,FURNI,0.01
2019,IN,EE,CHEM1,TRAN1,0.01
2019,IN,US,RETA1,CONST,0.01
2019,IN,GB,WHEAT,CONST,0.01
2019,IN,ES,TRAN2,HEAVY,0.01
2019,IN,FR,FOOD5,ANIMA,0.01
2019,IN,MT,ELECT,CEMEN,0.01
2019,IN,CN,TRANS,TEXTI,0.01
2019,IN,DE,SEACO,LUBRI,0.01
2019,IN,US,RADIO,SUGAR,0.01
2019,IN,NL,VEGE1,PAPER,0.01
2019,IN,BR,HEAVY,GASDI,0.01
2019,IN,FI,TEXTI,BASIC,0.01
2019,IN,HR,FOOD5,MEATA,0.01
2019,IN,IE,ALUM1,ELECT,0.01
2019,IN,DE,NONME,HEAVY,0.01
2019,IN,LU,NONME,RAWMI,0.01
2019,IN,HU,LANDT,LANDT,0.01
2019,IN,WA,TEXTI,WOOLS,0.01
2019,IN,FR,CEMEN,RESEA,0.01
2019,IN,RU,NONME,LIGNI,0.01
2019,IN,SI,GASDI,CROPS,0.01
2019,IN,DE,CHEM1,ELEC4,0.01
2019,IN,TR,PLAST,RENTI,0.01
2019,IN,WF,WOODW,PULP5,0.01
2019,IN,WL,WEARI,ADDIT,0.01
2019,IN,US,TEXTI,MEATP,0.01
2019,IN,KR,FISH5,AIRTR,0.01
2019,IN,WA,LEAD1,CEREA,0.01
2019,IN,DK,CROPS,MOTO1,0.01
2019,IN,JP,PUBLI,TRANS,0.01
2019,IN,FR,PREC1,MOTOR,0.01
2019,IN,CZ,AIRTR,WOODW,0.01
2019,IN,CA,FABRI,SEACO,0.01
2019,IN,SK,WEARI,COMPU,0.01
2019,IN,LU,FISH5,MEAT4,0.01
2019,IN,DE,LANDT,COMPU,0.01
2019,IN,ES,HOTEL,SALEM,0.01
2019,IN,FI,PLAST,RUBBE,0.01
2019,IN,TR,GASDI,BIODI,0.01
2019,IN,HR,TEXTI,BEVER,0.01
2019,IN,WM,BUSIN,WHEAT,0.01
2019,IN,KR,CROPS,LEATH,0.01
2019,IN,PL,PRINT,RETA1,0.01
2019,IN,EE,SEACO,FORES,0.01
2019,IN,CN,OFFIC,COPP1,0.01
2019,IN,LU,REALE,EDUCA,0.01
2019,IN,US,CROPS,BITUM,0.01
2019,IN,WA,TRANS,ELEC8,0.01
2019,IN,SE,CONST,MEDIC,0.01
2019,IN,GB,COMPU,ELEC2,0.01
2019,IN,PT,RETA1,MACHI,0.01
2019,IN,IE,PRINT,FABRI,0.01
2019,IN,BR,MOTO1,RESEA,0.01
2019,IN,BE,RESEA,DISTR,0.01
2019,IN,PT,PAPER,RETA1,0.01
2019,IN,CA,FOOD5,MOTOR,0.01
2019,IN,WE,PAPER,AIRTR,0.01
2019,IN,PT,ELECT,WOOD2,0.01
2019,IN,WL,VEGE1,MOTOR,0.01
2019,IN,HR,CERAM,TEXTI,0.01
2019,IN,TR,FORES,FOOD5,0.01
2019,IN,CZ,BASIC,IRONO,0.01
2019,IN,FR,COMPU,INTER,0.01
2019,IN,GB,RESEA,HEALT,0.01
2019,IN,GB,PLAST,REALE,0.01
2019,IN,PT,FISH5,CEREA,0.01
2019,IN,TR,MOTO1,FOOD4,0.01
2019,IN,LV,FURNI,COMPU,0.01
2019,IN,BE,FINAN,CHEM1,0.01
2019,IN,GR,CROPS,FABRI,0.01
2019,IN,RU,HOTEL,WASTE,0.01
2019,IN,WM,FURNI,OILHA,0.01
2019,IN,RU,INSUR,CONST,0.01
2019,IN,RO,ELECT,LIGNI,0.01
2019,IN,PL,BASIC,FORES,0.01
2019,IN,PL,CROPS,AUXIL,0.01
2019,IN,BR,ALUM1,MEATP,0.01
2019,IN,LV,NONF1,ELEC2,0.01
2019,IN,RU,AUXIL,NATUR,0.01
2019,IN,WF,FISH5,NAPHT,0.01
2019,IN,SI,CROPS,PLAST,0.01
2019,IN,NL,CEREA,VEGE1,0.01
2019,IN,KR,OFFIC,POSTT,0.01
2019,IN,PL,LANDT,COLLE,0.01
2019,IN,WA,LANDT,HYDRO,0.01
2019,IN,SI,OILSE,WHOLE,0.01
2019,IN,CA,FURNI,FOOD2,0.01
2019,IN,KR,KEROS,ELEC5,0.01
2019,IN,ES,CERAM,RESEA,0.01
2019,IN,ID,RADIO,EDUCA,0.01
2019,IN,GB,CHEM1,PIGS9,0.01
2019,IN,WA,IRONO,GASDI,0.01
2019,IN,WF,NONSP,REALE,0.01
2019,IN,BE,CHEM1,REFIN,0.01
2019,IN,CA,MOTOR,SEACO,0.01
2019,IN,FR,INSUR,BASIC,0.01
2019,IN,WL,RAILW,DAIRY,0.01
2019,IN,SK,VEGET,PLAST,0.01
2019,IN,WL,VEGE1,FABRI,0.01
2019,IN,WE,WEARI,HEAVY,0.01
2019,IN,WA,SUGA1,ELEC2,0.01
2019,IN,RU,AIRTR,FABRI,0.01
2019,IN,AT,REALE,PLAST,0.01
2019,IN,SK,RADIO,FOUND,0.01
2019,IN,SE,WOODW,BASIC,0.01
2019,IN,SE,WEARI,CEMEN,0.01
2019,IN,BE,RUBBE,TRAN2,0.01
2019,IN,NL,PAPER,BRICK,0.01
2019,IN,EE,FURNI,FABRI,0.01
2019,IN,PL,LEATH,CERAM,0.01
2019,IN,BG,GLASS,LANDT,0.01
2019,IN,NL,TRANS,WOODW,0.01
2019,IN,HU,ELECT,MEATA,0.01
2019,IN,KR,PAPER,MEMBE,0.01
2019,IN,RU,ELECT,MEATC,0.01
2019,IN,IT,AIRTR,PAPER,0.01
2019,IN,GR,OILSE,SEACO,0.01
2019,IN,DE,FINAN,PAPER,0.01
2019,IN,GR,NONME,MOTO1,0.01
2019,IN,LV,FURNI,RAWMI,0.01
2019,IN,GB,SALEM,LEAD1,0.01
2019,IN,EE,GLASS,RECRE,0.01
2019,IN,WL,FURNI,INTER,0.01
2019,IN,WM,MEAT4,NONME,0.01
2019,IN,CA,FABRI,WASTE,0.01
2019,IN,CZ,WHOLE,CERAM,0.01
2019,IN,WA,PLAST,KERO1,0.01
2019,IN,WL,PLANT,BUSIN,0.01
2019,IN,GR,OILSE,RETA1,0.01
2019,IN,US,WEARI,RUBBE,0.01
2019,IN,FI,ELECT,PAPE1,0.01
2019,IN,CZ,ELECT,PRINT,0.01
2019,IN,GB,FURNI,CEREA,0.01
2019,IN,WL,CROPS,NONF1,0.01
2019,IN,GB,WEARI,FOOD2,0.01
2019,IN,GB,HOTEL,ELECT,0.01
2019,IN,NL,FURNI,FISH5,0.01
2019,IN,ZA,RUBBE,LEAD1,0.01
2019,IN,WM,MEATC,RAWMI,0.01
2019,IN,CN,FORES,CROPS,0.01
2019,IN,US,REALE,CONST,0.01
2019,IN,GB,SEACO,NUCLE,0.01
2019,IN,CN,CROPS,OFFIC,0.01
2019,IN,US,RADIO,NONF1,0.01
2019,IN,AT,WHOLE,TEXTI,0.01
2019,IN,JP,NONSP,KEROS,0.01
2019,IN,AT,PRINT,RESEA,0.01
2019,IN,IE,PRINT,MOTOR,0.01
2019,IN,CZ,BUSIN,INTER,0.01
2019,IN,WA,VEGET,INSUR,0.01
2019,IN,BE,BUSIN,REFI1,0.01
2019,IN,JP,CEREA,ANIMA,0.01
2019,IN,WL,LUBRI,FABRI,0.01
2019,IN,EE,LEATH,FURNI,0.01
2019,IN,US,POSTT,RAWMI,0.01
2019,IN,NL,HOTEL,MEATP,0.01
2019,IN,CY,FURNI,CHEM1,0.01
2019,IN,GR,CHEM1,NICKE,0.01
2019,IN,BG,WHOLE,LEADZ,0.01
2019,IN,CZ,INSUR,WHOLE,0.01
2019,IN,KR,TOBAC,ELEC6,0.01
2019,IN,BG,BUSIN,WHOLE,0.01
2019,IN,US,KEROS,WHEAT,0.01
2019,IN,IT,BKBPE,COMPU,0.01
2019,IN,WA,NONSP,REALE,0.01
2019,IN,HR,ELECT,PAPER,0.01
2019,IN,DE,GASDI,SANDC,0.01
2019,IN,BR,NONF1,PRINT,0.01
2019,IN,WA,MEMBE,LEATH,0.01
2019,IN,ES,RETAI,FOOD2,0.01
2019,IN,WM,COPP1,BITU1,0.01
2019,IN,LT,TEXTI,LEATH,0.01
2019,IN,WL,CROPS,MEATP,0.01
2019,IN,BE,RUBBE,NONF1,0.01
2019,IN,WM,PULP5,FOOD1,0.01
2019,IN,US,COMPU,CATTL,0.01
2019,IN,SI,ELECT,NONF1,0.01
2019,IN,JP,PUBLI,RESEA,0.01
2019,IN,IT,PUBLI,PAPER,0.01
2019,IN,LV,VEGET,MEAT1,0.01
2019,IN,ES,INSUR,BEVER,0.01
2019,IN,US,CROPS,FISH5,0.01
2019,IN,BE,CROPS,WOOD1,0.01
2019,IN,WL,LUBRI,RENTI,0.01
2019,IN,WM,CHEMI,WASTE,0.01
2019,IN,FR,BASIC,ALUM1,0.01
2019,IN,DE,DAIRY,HEALT,0.01
2019,IN,DE,ELECT,SUGA1,0.01
2019,IN,IT,HEAVY,FOUND,0.01
2019,IN,HR,FABRI,INSUR,0.01
2019,IN,WA,MOTO1,NONME,0.01
2019,IN,CY,RUBBE,PRINT,0.01
2019,IN,TR,TRANS,FISHF,0.01
2019,IN,CZ,LANDT,KEROS,0.01
2019,IN,WL,GASDI,MACHI,0.01
2019,IN,WA,PLANT,MEAT1,0.01
2019,IN,FR,FINAN,SANDC,0.01
2019,IN,NO,ELECT,INSUR,0.01
2019,IN,PL,PUBLI,COMPU,0.01
2019,IN,WM,LUBRI,GLASS,0.01
2019,IN,WF,SUGA1,PULP5,0.01
2019,IN,MX,CROPS,FINAN,0.01
2019,IN,RU,ELECT,FORES,0.01
2019,IN,US,RUBBE,SUGA1,0.01
2019,IN,DK,ELECT,INSUR,0.01
2019,IN,RU,RADIO,OILHA,0.01
2019,IN,AU,BASIC,HEAVY,0.01
2019,IN,GB,BUSIN,TRAN2,0.01
2019,IN,FI,POSTT,BASIC,0.01
2019,IN,WM,NONSP,PRINT,0.01
2019,IN,WA,FISHF,MOTO1,0.01
2019,IN,BR,ALUM1,PUBLI,0.01
